Description,DescriptionDetails,Version,VersionNumber,Vendor,EnterpriseSupplierName,Format,StoresDownItemsDownDataAcross,Items,Brands,DistributionCenter,DCs,Stores,StoresSelected,DateRange,DateRangeSelected,Channel,RetailerArea,RetailerName,CustomerName,AddressBookNumber,Addressline1,AddressLine2,CustomerCity,CustomerStateCode,CustomerPostalCode,DC,UPC,BrandName,ProductDescription,ProductSize,UOM,ProductDivision,ProductSubDivision,ProductCategory,ProductSubCategory,ProductClass,CurrentYearQTY,PriorYearQTY,CurrentYearCost,PriorYearCost,YoYDollarChangePercent,YoYQtyChangePercent
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Austin (D11),SPROUTS/MPC 110 RONDRK DELI/CH,105089,110 N INTERSTATE 35,,ROUND ROCK,TX,786815003,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Austin (D11),SPROUTS/MPC 112 GRTHS DELI/CHC,105099,10225 RESEARCH BLVD STE 1000,#1000,AUSTIN,TX,787595750,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Austin (D11),SPROUTS/MPC 118 CALAHN DELI/CH,105149,8101 CALLAGHAN RD,,SAN ANTONIO,TX,782304720,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Austin (D11),SPROUTS/MPC 162 MULR(ASTN)DELI,845735,1201 BARBARA JORDAN BLVD STE 7,SUITE 700,AUSTIN,TX,787233151,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,48,$0.00,$115.20,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Austin (D11),SPROUTS/MPC 161 SN ANTNIO DELI,844545,9702 STATE HIGHWAY 151,,SAN ANTONIO,TX,782514792,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Austin (D11),SPROUTS/MPC 138 CEDRPK DELI/CH,105289,1530 CYPRESS CREEK RD,,CEDAR PARK,TX,786133608,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 144 FTWRTH DELI/CH,105339,6300 WAVERLY WAY,,FORT WORTH,TX,761165519,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 143 MNSFLD DELI/CH,105329,1550 E DEBBIE LN,,MANSFIELD,TX,760633342,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 134 KELLER DELI/CH,105269,2003 S MAIN ST,,KELLER,TX,762485122,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 124 LUBOCK DELI/CH,105189,8201 QUAKER AVE UNIT 140,SUITE #140,LUBBOCK,TX,794244268,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,12,$86.40,$28.80,200.0 %,200.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 104 SOTHLK DELI/CH,105039,220 RANDOL MILL AVE,,SOUTHLAKE,TX,760926807,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 140 ARLGTN DELI/CH,105309,5711 W INTERSTATE 20,,ARLINGTON,TX,760171142,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 159 GRD PRRE DELI,844268,2500 S CARRIER PKWY STE BPRKWY,SUITE B,GRAND PRAIRIE,TX,750525016,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 140 ARLGTN DELI/CH,105309,5711 W INTERSTATE 20,,ARLINGTON,TX,760171142,DFW,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,12,$28.80,$28.80,0.0 %,0.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 159 GRD PRRE DELI,844268,2500 S CARRIER PKWY STE BPRKWY,SUITE B,GRAND PRAIRIE,TX,750525016,DFW,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 124 LUBOCK DELI/CH,105189,8201 QUAKER AVE UNIT 140,SUITE #140,LUBBOCK,TX,794244268,DFW,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,36,0,$86.40,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 143 MNSFLD DELI/CH,105329,1550 E DEBBIE LN,,MANSFIELD,TX,760633342,DFW,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 167 N FT WRTH DELI,849079,4525 W BAILEY BOSWELL RD,,FORT WORTH,TX,761794326,DFW,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 144 FTWRTH DELI/CH,105339,6300 WAVERLY WAY,,FORT WORTH,TX,761165519,DFW,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,0,$28.80,$0.00,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 134 KELLER DELI/CH,105269,2003 S MAIN ST,,KELLER,TX,762485122,DFW,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 104 SOTHLK DELI/CH,105039,220 RANDOL MILL AVE,,SOUTHLAKE,TX,760926807,DFW,611665888119,CLARAS KITCHEN,BURRITO BRKFST CHORIZO,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 159 GRD PRRE DELI,844268,2500 S CARRIER PKWY STE BPRKWY,SUITE B,GRAND PRAIRIE,TX,750525016,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,24,$28.80,$57.60,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 104 SOTHLK DELI/CH,105039,220 RANDOL MILL AVE,,SOUTHLAKE,TX,760926807,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 143 MNSFLD DELI/CH,105329,1550 E DEBBIE LN,,MANSFIELD,TX,760633342,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 140 ARLGTN DELI/CH,105309,5711 W INTERSTATE 20,,ARLINGTON,TX,760171142,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,24,$28.80,$57.60,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 124 LUBOCK DELI/CH,105189,8201 QUAKER AVE UNIT 140,SUITE #140,LUBBOCK,TX,794244268,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,12,$57.60,$28.80,100.0 %,100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 134 KELLER DELI/CH,105269,2003 S MAIN ST,,KELLER,TX,762485122,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,24,$0.00,$57.60,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 144 FTWRTH DELI/CH,105339,6300 WAVERLY WAY,,FORT WORTH,TX,761165519,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Fort Worth (D10),SPROUTS/MPC 113 CEDRHL DELI/CH,105109,362 E FM 1382,,CEDAR HILL,TX,751046024,DFW,611665901047,CLARAS KITCHEN,BURRITO BEAN CHEESE,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Houston (D12),SPROUTS/MPC 691 BT RGE DELI/CH,828423,4841 ROUZAN SQUARE AVE,,BATON ROUGE,LA,708084061,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,12,24,$28.80,$57.60,-50.0 %,-50.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Houston (D12),SPROUTS/MPC 136 YALE DELI/CH,105279,195 YALE ST STE 100,# 100,HOUSTON,TX,770073751,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,0,12,$0.00,$28.80,-100.0 %,-100.0 %
Description,Shows units and cost for all items at all locations for Retailer Area selected for single calendar month with year-over-year change.,Version,3,Vendor,GALANT ENTERPRISES INC (02016427),Format,"Stores Down, Items Down, Data Across",Items, <ALL>,Distribution Center,All DC,Stores,ALL,Date Range,3/1/2025 to 3/31/2025,Chain Natural,Sprouts Central,Sprouts Houston (D12),SPROUTS/MPC 121 MCALEN DELI/CH,105169,5800 N 10TH ST STE 200,BUILDING 200,MCALLEN,TX,785043996,DFW,611665888010,CLARAS KITCHEN,WRAP BRKFST CHILE EGG CHS,8.000,OZ,FRESH,FRESH,DELI PREPARED FOODS,SANDWICHES,PREPACK,24,12,$57.60,$28.80,100.0 %,100.0 %
